CellID,DNA1,ECAD,CD45,CD4,CD3D,CD8A,CD45R,KI67,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation
2918,19236.25,1035.18,308.93,697.08,796.1,335.25,372.63,962.68,650.2253521,1036.084507,71,11.6253225,8.72964871,0.660396943,0.855421687,0.546153846,-1.038685898
2919,7114.97,427.94,730.64,499.45,445.15,286.61,277.79,721.7,706.3939394,1033.484848,33,6.683175153,6.227991553,0.362738125,0.970588235,0.785714286,1.428899272
2920,31533.78,724.86,2374.59,1617.2,4507.18,1062.35,316.08,624.24,751.0588235,1033.764706,51,12.73246596,5.232065247,0.911669979,0.927272727,0.53125,-1.112928649
2921,29151.67,1023.44,269.01,707.9,760.3,330.06,410.91,1794.89,1799.559055,1037.409449,127,15.05742622,11.91242297,0.611644485,0.881944444,0.574660633,1.548614683
2922,29189.6,1129.21,618.4,906.25,1085.4,370.64,442,1581.45,1897.181818,1038.181818,121,13.72306615,11.98241553,0.48743591,0.923664122,0.664835165,0.950946202
2923,18485.65,403.77,492.28,796.04,419.36,323.21,338.07,1904.34,2556.35503,1038.177515,169,18.35059343,12.48530054,0.732863362,0.875647668,0.603571429,-1.332817883
2924,18986.69,408.17,1101.04,438.27,1746.92,1352.52,280.31,694.84,718.3366337,1040.386139,101,14.26170427,9.287969281,0.758861185,0.87826087,0.673333333,-0.39215936
2925,22249.39,632.87,1261.67,1159.16,2016.95,306.19,326.88,1399.93,1225.453333,1039.6,75,14.45459068,6.931327237,0.87752861,0.815217391,0.669642857,0.111777481
2926,31045.43,1014.95,924.53,1050.17,2170.99,353.28,399.56,1740.63,1911.402913,1044.184466,206,23.27975231,11.78770998,0.86232787,0.899563319,0.550802139,0.432258273
2927,30039.45,632.52,483.61,927.04,579.64,473.14,384.27,1738,2513.482143,1036.625,56,9.665672449,7.711195187,0.602932902,0.903225806,0.622222222,-1.364109402
2928,17956.92,409.37,355.18,456.42,423.64,259.16,292.68,834.79,556.2739726,1038.534247,73,11.79596765,8.187347946,0.719897655,0.890243902,0.675925926,1.128289284
2929,29728.32,814.52,326.34,656.12,556.99,323.65,366.23,775.21,792.7317073,1038.560976,82,12.94681383,8.935980905,0.723612026,0.854166667,0.569444444,-0.612930562
2930,28399.59,1086.96,284,729.94,724.86,325.02,411.27,1692.33,1348.690265,1039.646018,113,16.83286057,8.831757345,0.851303487,0.904,0.579487179,-1.029536174
2931,26967.06,461.72,1075.24,1044.89,1291.47,292.01,323.33,1596.53,1370.282258,1043.379032,124,17.1341831,9.896624811,0.816323214,0.837837838,0.52991453,-0.421739523
2932,21766.03,904.27,267.15,616.13,665.25,325.41,403.51,2001.17,1419.253521,1038.478873,71,10.22516148,9.484717157,0.373609581,0.898734177,0.58677686,0.783223318
2933,24395.41,945.95,273.36,660.66,691.76,352.34,399.31,1926.23,1549.925714,1039.748571,175,20.91553926,11.82058276,0.824982739,0.837320574,0.694444444,1.31865369
2934,19089.87,886.83,285.96,634.7,691.22,368.65,406.77,3050.51,1661.53913,1042.791304,230,20.54180718,14.86723027,0.690057301,0.864661654,0.644257703,-1.486221466
2935,26401.77,1614.1,299.47,667.43,748.17,325.53,418.47,2013.38,2138.781609,1038.781609,87,12.70430452,8.955493177,0.709288789,0.956043956,0.604166667,0.830758748
2936,8243.37,495.03,292.33,623.27,648.43,316.53,710.3,2028.07,2186.366667,1037.1,30,7.495544205,5.076649745,0.735717059,0.967741935,0.714285714,0.681770481
2937,27355.55,515.04,540.96,594.67,486.65,290.2,317.02,677.86,524.4285714,1038,49,8.721140131,7.29711157,0.547638084,0.907407407,0.680555556,1.455250993
2938,31142.38,488.74,579.92,692.9,443.13,293.46,326.9,766.46,600.8974359,1037.717949,39,7.581858298,6.636913936,0.483457725,0.928571429,0.795918367,-1.443369822
2939,38230.73,455.9,292.41,551.96,457.02,320.86,348.12,1711.82,1396.784314,1038.882353,51,9.905704839,6.886293137,0.718831285,0.894736842,0.6375,0.424978782
2940,19284.36,971.25,273.19,632.54,700.01,359.63,393.52,2325.4,1609.06875,1043.575,160,16.75615861,12.85167397,0.641668478,0.869565217,0.588235294,0.449859494
2941,28005.79,872.79,288.91,705.15,761.8,329.81,406.92,1560.2,1984.96875,1039.614583,96,12.64464548,10.05255753,0.606602758,0.923076923,0.671328671,-1.435566158
2942,33113.66,508.06,631.19,655.42,605.52,291.77,343,667.32,740.6612903,1040.177419,62,13.27662803,6.13595817,0.886795311,0.911764706,0.52991453,-0.995205454
2943,25054.47,1484.15,766.06,867.12,1065.06,360.93,389.22,805.4,782.0882353,1039.647059,68,12.46048911,7.438040495,0.802293279,0.918918919,0.686868687,-0.8993218
2944,10274.19,902.06,272.92,717.89,735.11,306.44,336.22,1139.81,1018.222222,1039.722222,36,8.315816629,5.806151163,0.71589713,0.923076923,0.666666667,-0.529886545
2945,8781.4,1160.85,271.8,646.2,781.33,312.25,362.6,1277.23,1085.475,1040.65,40,8.974414012,6.12289908,0.731108032,0.909090909,0.571428571,-1.271189951
2946,21483.11,413.39,298.56,520.67,415.7,286.23,309.7,1563.08,1768.034483,1045.666667,87,18.27215463,6.046606292,0.943659102,0.90625,0.69047619,-0.232869928
2947,20630.74,2026.63,301.93,878.75,1248.38,405.71,414.83,1701.01,2380.083333,1043.763889,72,13.86542399,6.722453088,0.874605229,0.911392405,0.685714286,-0.014483528
2948,33511.29,451.33,501.3,594.11,379.73,313.45,305.86,1708.41,2535.227273,1041.651515,66,10.99366327,7.847418415,0.700336473,0.88,0.6,-0.949036276
2949,21977.67,636.57,974.74,685.2,849.54,1440.92,326.36,711.88,404.4782609,1046.5,138,21.87770093,9.090324686,0.909590256,0.836363636,0.627272727,-0.194599173
2950,26602.02,1917.01,1951.39,975.5,3030.03,3929.05,417.06,1202.59,414.5406977,1047.069767,172,19.19173351,12.8837723,0.741168681,0.855721393,0.573333333,-0.61708119
2951,19551.48,1553.2,350.66,821.93,980.65,361,401.1,804.91,771.1623932,1044.358974,117,15.86236264,9.901437145,0.781257016,0.847826087,0.6,-0.434503435
2952,19980.06,813.08,293.42,646.32,646.49,342.9,381.69,800.21,798.4285714,1043.883117,77,12.65489404,8.027238283,0.773071505,0.927710843,0.592307692,-0.432036143
2953,25354.43,714.22,277.65,647.22,592.16,318.08,386.02,1185.33,1033.459459,1046.707207,222,19.01878566,15.52984681,0.577270448,0.877470356,0.649122807,-0.346429605
2954,25674.91,1210.65,277.04,713.71,890.68,339.21,406.74,1504.6,1209.782353,1045.429412,170,15.40871433,14.58418943,0.322734015,0.899470899,0.625,-0.753586877
2955,28092.16,939.36,270,680.38,732.2,341.28,427.55,1812.84,1792.238579,1047.57868,197,24.45137956,11.0982446,0.891057559,0.817427386,0.559659091,0.481442392
2956,33431,639.82,1331.18,1420.1,3423.6,344.25,373.34,1463.99,1962.060241,1042.409639,83,11.2364591,10.06779565,0.444066927,0.873684211,0.628787879,1.437989383
2957,44460.71,500,474.44,691.22,577.42,325.31,354.09,1942.98,2256.911111,1041.688889,45,8.971423386,6.392239273,0.701660779,0.97826087,0.714285714,0.572661993
2958,39176.65,507.22,493.41,740.92,441.47,373.63,362.27,1675.24,2507.591837,1041.530612,49,9.070367961,7.046993698,0.62959342,0.942307692,0.680555556,1.214976036
2959,19418.16,854.35,301.87,701.34,674.05,331.51,387.78,832.29,805.9518072,1045.072289,83,15.48265385,7.778432156,0.864637316,0.783018868,0.456043956,-0.495210618
2960,21260.61,970.27,272.6,712.16,647.61,345.21,364.94,1923.15,2288.758065,1043.983871,62,10.8824014,7.316821629,0.740230135,0.939393939,0.626262626,0.451754257
2961,16113.89,454.72,355.95,543.38,468.59,321.93,318.82,1678.13,2524,1041.934426,61,13.18488821,6.774452224,0.857907421,0.835616438,0.544642857,1.471749233
2962,30682.08,835.78,289.19,676.28,685.23,312.49,396.43,930.23,921,1045.829545,88,13.08994241,8.801207818,0.740220554,0.888888889,0.615384615,-0.259360148
2963,23803.95,856.65,269.9,618.3,666.59,333.96,411.05,2574.86,1427.386431,1050.772861,339,22.56919113,19.97951184,0.465104091,0.899204244,0.614130435,-0.262093951
2964,13977.63,716.38,270.33,549.1,612.41,318.95,352.77,2232.25,1678.803738,1044.35514,107,18.1295538,7.975015722,0.898051492,0.829457364,0.699346405,-1.507139025
2965,30727.83,880.72,289.54,689.12,682.56,337.54,433.8,1689.35,1994.188976,1046.700787,127,16.63990574,10.12867256,0.793402228,0.907142857,0.705555556,-0.28203018
2966,29678.37,1057.28,297.9,728.88,730.42,343,447.97,2082.58,2132.985075,1044.925373,67,9.510188838,9.25756141,0.228958735,0.971014493,0.67,0.794419741
2967,13700.79,527.96,337.21,498.05,487.48,258.85,314.06,899.86,645.3,1045.04,100,15.21791964,8.79484632,0.81608848,0.869565217,0.666666667,-1.313529049
2968,10927.5,480.53,387.3,555.83,433.37,296.73,316.87,868.03,661.2666667,1043.733333,30,7.928668976,4.836732993,0.792377633,0.967741935,0.714285714,-1.024070855
2969,35702.75,1233.21,295.44,763.66,678.77,341.23,398.64,778.79,761.0655738,1044.52459,61,9.841799079,7.961682374,0.587855218,0.953125,0.7625,-1.325182916
2970,14105.46,457.56,352.82,684.21,416.38,378.13,337.26,742.74,869.8461538,1044.487179,39,8.497115653,5.899348514,0.719708282,0.951219512,0.696428571,0.613848352
2971,26688.92,636.45,1380.72,1469.52,4287.33,289.08,313.37,758.17,888.2156863,1045.852941,102,14.95895146,8.851842052,0.806127305,0.910714286,0.728571429,1.172753994
2972,29021.63,1302.01,452.23,748.65,1193.63,1035.04,386.59,1660.84,1242.029412,1047.625,136,13.68218525,13.17099626,0.270790329,0.877419355,0.747252747,-1.175089394
2973,16582.88,536.08,265.28,513.92,469.51,298.11,320.48,1915.03,1589.2,1045.892308,65,12.55474677,7.263110315,0.815671689,0.866666667,0.541666667,0.877644003
2974,18771.82,862.98,350.51,616.08,702.56,483.33,406.73,3258.29,1623.167883,1045.160584,137,16.10739664,11.48826326,0.700931036,0.919463087,0.732620321,1.48302478
2975,20876.39,859.5,1856.19,613.66,3350.68,4187.26,389.19,2724.69,1645.322581,1045.483871,62,11.92561092,6.889524531,0.81624329,0.898550725,0.688888889,-1.054266949
2976,18947.16,417.47,286.92,500.2,437.83,294.46,316.47,1994.16,2242.344828,1046.390805,87,13.87193257,8.046153082,0.814594291,0.956043956,0.725,0.591108565
2977,21480.83,416.89,261.69,481.11,322.69,278.58,290.42,1863.44,2273.944444,1045.083333,36,8.558828455,5.408569895,0.775026474,0.947368421,0.8,0.145123721
2978,27742.07,1086.6,276.98,734.26,777.43,374.65,407.67,1643.42,2457.727273,1047.090909,88,13.33808016,8.824070079,0.749883653,0.871287129,0.752136752,-0.277180507
2979,24034.41,2068.58,379.82,1052.91,1798.23,404.07,404.52,1041.19,521.9207317,1052.963415,164,21.4726155,9.964569085,0.885804082,0.872340426,0.594202899,0.101697329
2980,9393.9,969.27,276.8,617.76,843.39,299.95,357.95,1242.32,1077.780488,1045.658537,41,7.759828713,6.841569195,0.471875906,0.872340426,0.640625,-0.840883563
2981,9759.1,1407.33,263.07,632.35,714.7,339.67,379.92,4433.57,1466.55,1045.433333,60,10.15388625,7.535747009,0.670229425,0.923076923,0.75,-0.980667757
2982,19083.09,400.42,258.28,486.92,368.72,272,329.06,1641.04,1692.471698,1045.301887,53,10.74652371,6.356078397,0.806338471,0.929824561,0.6625,-1.207884631
2983,19197.94,907.78,289.29,650.65,665.96,322.09,358.7,810.85,813.9247312,1048.11828,93,12.82363171,9.551962233,0.667207563,0.902912621,0.603896104,-1.017854836
2984,17725.1,869.06,285.72,648.95,689.23,347.87,373,1032.99,930.8156682,1052.304147,217,19.73538585,14.86816167,0.65759025,0.915611814,0.671826625,-0.468892621
2985,13082.56,1774.78,294.29,839.04,1080.63,393.12,387.86,1109.11,942.8617021,1048.446809,94,15.44945829,7.959015459,0.857091207,0.912621359,0.657342657,-0.617199167
2986,16634.7,465.03,967.09,964.93,1287.99,1142.94,335.24,1697.21,1573.386207,1049.703448,145,14.66522363,13.22718135,0.431857153,0.863095238,0.644444444,1.229650934
2987,15658.82,820.44,1021.87,625.67,1950.28,2495.46,366.23,1964.03,1636.358974,1045.384615,39,9.279026936,5.951446186,0.767217611,0.886363636,0.619047619,1.010445554
2988,19725.43,461.54,942.74,775.7,491.04,348.44,335.89,1590.61,2365.648148,1048.888889,54,12.16828299,5.809867687,0.878653518,0.9,0.5625,-0.346081606
2989,25191.24,422.34,709.46,499.6,631.14,520.18,316.08,698.46,560.0625,1047.1625,80,14.31680633,7.546128583,0.849814531,0.869565217,0.714285714,1.422457021
2990,21205.77,524.98,575.79,635.54,578.13,314.73,335.56,787.06,617.4807692,1047.75,52,9.060095219,7.441121954,0.570486099,0.928571429,0.722222222,-1.193291563
2991,22206.37,932.97,283.03,641.74,697.15,356.94,408.87,2097.17,1546.41129,1054.30914,372,25.49035773,20.00283869,0.619848159,0.873239437,0.5952,0.793894399
2992,38260.38,717.93,1825.4,656.24,2332.29,3758.64,391.71,2076.47,2221.517241,1047.689655,58,9.149066152,8.228871548,0.437081265,0.950819672,0.805555556,-1.121189301
2993,15938.66,543.3,634.07,723.99,606.6,350.71,338.84,1849.09,2599.032258,1051.537634,186,17.48750991,14.75525597,0.536721141,0.881516588,0.575851393,0.4463535
2994,26621.96,683.09,738.24,852.31,668.69,340.49,358.25,729.42,682.0283019,1051.04717,106,14.40884961,9.55010794,0.74880124,0.898305085,0.679487179,-0.674370684
2995,26608.38,504.25,850.32,1078.86,603.79,306.7,361.18,804.91,857.9285714,1048.464286,56,10.1563389,7.418386188,0.682998984,0.888888889,0.7,1.140424336
2996,14128.85,975.03,284.33,705.2,716.05,325.45,370.68,1172.45,1015.45,1048.825,40,7.584972307,6.807216399,0.441093931,0.909090909,0.625,-0.390488104
2997,21550.38,402.03,264.42,494.91,380.4,296.77,311.23,1594.18,1720.029126,1055.38835,103,22.05012919,6.224453741,0.959330148,0.817460317,0.613095238,0.128767533
2998,26170.19,906.02,270.82,650.91,728.6,338.5,416.43,2179.12,1783.146199,1053.637427,171,18.56931289,12.67721946,0.73070132,0.850746269,0.5625,0.660038478
2999,16466.54,501.33,758.72,917.33,771.15,327.7,363.89,1464.22,1965.462963,1050.351852,54,10.39294805,7.286631489,0.713050134,0.857142857,0.5,-0.336699519
3000,33226.82,1039.23,343.26,763.76,801.88,345.86,442.69,1794.76,2002.75,1054.433824,136,17.16962427,10.56708782,0.788173995,0.877419355,0.62962963,0.264468873
3001,24284.02,1127.68,305.43,713.99,893.37,339.67,386.73,822.36,748.1277533,1054.572687,227,20.45150744,15.29440448,0.663881806,0.883268482,0.630555556,-1.018955247
3002,35437.73,588.73,1014.68,584.48,1702.41,1557.17,344.15,1914.27,2146.878788,1053,66,18.92850398,4.59489092,0.970088926,0.868421053,0.375,-0.595755895
3003,18967.84,526.4,642.18,903.44,529.92,363.45,356.07,1705.72,2493.24,1050.78,100,15.84971665,8.403004341,0.847892943,0.819672131,0.606060606,-1.298158659
3004,18223.42,497.41,857.64,1021.88,506.99,347.09,380.69,1863.89,2563.536232,1051.789855,138,18.67994178,9.73632195,0.853423572,0.926174497,0.613333333,0.907364732
3005,24207.13,484.06,534.61,723.69,490.18,294.06,311.35,790.17,588.1084337,1050.554217,83,13.99525023,7.859855704,0.827402897,0.882978723,0.741071429,1.563590617
3006,31204.09,860.14,290.26,660.82,696.52,312.39,384.38,812.13,822.9220779,1051.116883,77,13.64509491,7.537925714,0.833560948,0.9625,0.538461538,-0.883674576
3007,14486.91,404.66,797.21,855.23,1022.57,273.98,291.15,710.51,849.1702128,1049.382979,47,10.43806077,5.766961283,0.833517171,0.94,0.783333333,1.322665582
3008,23191.53,840.11,270.75,588.94,638.55,336.11,407.2,2334.32,1439.363636,1060,220,25.91249958,12.2944677,0.880276582,0.811808118,0.55,-0.186720754
3009,23117.85,844.67,277.46,613.61,554.77,326.84,338.3,1906.97,2296.911392,1052.151899,79,14.2519507,7.30751441,0.858545228,0.897727273,0.564285714,1.20109863
3010,24174.84,1163,295.79,761.36,798.41,391.29,388.64,1826.04,2339.670659,1053.982036,167,17.94396802,12.42405849,0.721532301,0.897849462,0.701680672,-1.315190726
3011,39208.58,801.27,1770.73,1630.44,2524.27,494.49,304.18,712.22,604.0666667,1051.022222,45,8.196640317,7.075974033,0.504729824,0.9,0.625,0.997603942
3012,18910.6,1296.03,291.61,782.18,847.06,420.88,386.7,1755.25,2383.552239,1053.820896,67,10.23482921,8.738592335,0.520585904,0.930555556,0.62037037,-0.408948466
3013,9955.76,465.82,1020.26,792.85,575.68,308.56,324.88,681.06,716.5588235,1053.294118,34,7.691587057,6.047851913,0.617852004,0.894736842,0.607142857,-0.381647566
3014,18673.88,523.18,314.82,553.61,521.69,303.68,351.83,709.23,873.1777778,1053.644444,90,15.41023183,7.842669891,0.860810187,0.857142857,0.642857143,1.285052046
3015,24397.24,724.65,276.56,659.07,610.79,327.48,401.69,1214.97,1022.504673,1055.28972,107,13.36074845,10.44063529,0.623979263,0.891666667,0.636904762,0.237668862
3016,21216.37,825.53,278.47,641.09,805.52,320.44,370.86,1613.21,1216.539877,1059.797546,163,20.93187199,10.63032035,0.861443568,0.895604396,0.617424242,-0.08744779
3017,18781.14,1789.44,267.98,796.57,1067.77,346.12,357.89,1600.21,1804.975309,1055.111111,81,12.80329097,8.123540588,0.772932321,0.920454545,0.623076923,-0.528061288
3018,15588.26,367,374.41,509.18,406.41,311.56,331.09,1947.65,2164.705882,1052.647059,34,7.518166031,5.768577597,0.641306017,0.971428571,0.708333333,-0.366584573
3019,14961.98,374.51,413.84,588.47,364.67,292.94,325.53,2095.65,2190.632653,1053.571429,49,9.190007249,6.969098927,0.651865699,0.924528302,0.680555556,0.55631474
3020,21772.58,929.12,290.91,692.2,711.12,308.62,374.88,823.3,831.8424658,1056.171233,146,18.77029836,10.46396804,0.830193872,0.9125,0.608333333,-1.520589834
3021,12019.09,585.8,650.74,637.62,613.43,567.33,330.98,1186.18,1044.797753,1056.325843,89,11.40954001,10.2446232,0.440199985,0.917525773,0.674242424,0.063349502
3022,22890.18,446.35,423.75,867.1,455.79,280.56,337.37,1595.99,1380.220588,1055,68,11.25147704,7.75597379,0.724448062,0.971428571,0.708333333,-0.010625061
3023,28367.43,1076.23,309.5,712.87,1856.48,379.6,403.87,1756.17,1926.034965,1055.244755,143,18.9231746,9.97260762,0.849862183,0.866666667,0.684210526,1.391430112
3024,26554.62,926.49,320.45,735.14,783.91,335.27,421.55,1915.1,2018.590909,1060.260331,242,27.85460275,12.88199692,0.886633455,0.803986711,0.465384615,0.674571659
3025,33120.47,896.11,288.84,698.18,694.21,336.53,413.39,2158.74,2124.877193,1053.438596,57,9.48456237,7.745131335,0.577198361,0.919354839,0.703703704,-0.720143092
3026,28775.48,417.16,485.95,578.75,595.36,1049.98,336.49,2170.79,2214.147541,1054.704918,61,11.0474074,7.079192162,0.767706841,0.910447761,0.616161616,-0.405170068
3027,30204.19,458.51,310.83,570.96,438.04,307.17,369.53,1597.92,2481.833333,1054.722222,72,11.82908778,7.898966383,0.744378557,0.96,0.818181818,0.059372976
3028,31016.09,490.22,848.8,624.7,1086.71,765.6,340.58,721.15,563.0961538,1054.894231,104,16.09816648,8.668188833,0.842652258,0.888888889,0.722222222,1.491830672
3029,25583.51,829.69,367.13,699.74,646.4,308.61,373.02,1200.29,1013.429752,1058.942149,121,17.47098324,9.241704365,0.848637728,0.858156028,0.504166667,0.621592544
3030,27795.55,437.2,404.72,552.29,558.76,304.82,341.99,1578.44,1955.642202,1055.816514,109,14.74526331,9.709039688,0.752623223,0.893442623,0.660606061,-1.380086271
3031,27656.89,1304.29,387.66,510.55,648.08,451.03,311.03,1986.71,2137.447368,1055.473684,38,11.02924134,4.940212235,0.894073892,0.808510638,0.469135802,-0.952885906
3032,26441.91,986.97,310.06,715.05,753.22,413.45,396.92,1827.71,2328.038462,1058.602564,78,12.45366844,9.097551617,0.682900085,0.838709677,0.545454545,-0.164037245
3033,20316.83,1913.75,311.66,770.84,1019.82,431.62,386.86,2005.64,2628.994012,1059.185629,167,18.74656609,12.02850848,0.767007643,0.922651934,0.713675214,-0.115872804
3034,22640.98,1979.94,415.03,1030.6,1543.01,802.88,418.76,2088.78,417.398374,1058.04065,123,15.93498618,10.18998283,0.768814108,0.891304348,0.640625,1.484559058
3035,42096.69,504.58,441.06,616.54,488.35,304.85,357.67,1515.13,1969.75,1057.634615,52,9.078100159,7.358281764,0.585665224,0.912280702,0.65,0.204287455
3036,34388.2,893.45,299.13,696.53,643.58,341.63,413.17,2097.82,2117.2,1058.283333,60,10.32825135,7.550018521,0.682370534,0.882352941,0.681818182,-0.206622793
3037,30627.07,1037.04,1242.22,663.13,2087.64,2667.64,392.78,1901.64,2307.422222,1055.666667,45,9.763104242,5.989481975,0.789709239,0.918367347,0.642857143,-1.245217689
3038,20534.88,1155.33,892.55,818.73,1482.92,1151.71,349.79,1835.71,2608.333333,1062.906103,213,18.36947342,15.14950338,0.56555466,0.902542373,0.659442724,-0.272415954
3039,18505.18,1116.2,356.98,751.02,795.16,350.48,408.33,1602.2,943.3070866,1061.23622,127,13.93083188,12.13842288,0.490688427,0.869863014,0.604761905,-0.142704638
3040,25903.1,834.5,381.85,676.07,687.97,376.6,381.02,1300.89,1000.848024,1066.81155,329,25.05307529,18.07317631,0.692523286,0.87037037,0.571180556,-0.817577644
3041,39857.21,1050.89,1635.94,802.75,3803.7,4302.91,438.6,1790.4,1240.9625,1059.1875,80,12.4001729,8.441013683,0.732546105,0.879120879,0.606060606,-0.688690937
3042,23977.45,875.83,284.03,652.1,705.23,341.18,404.18,1748.06,1355.954887,1059.165414,133,16.2195521,11.08430403,0.730052093,0.898648649,0.682051282,1.194900745
3043,27521.57,828.13,280.19,645.84,675.79,340.01,415.69,2466.13,1685.473988,1061.849711,173,19.84762877,11.51575932,0.814468113,0.910526316,0.565359477,-0.743060985
3044,17321.14,388.7,287.93,489.15,412.62,315.96,355.49,2252.03,2204.527027,1058.527027,74,12.38510063,7.911125563,0.769404793,0.891566265,0.632478632,1.207670225
3045,34419.36,1039.5,283.52,685.11,724.45,341.7,348.52,1593.14,2456.522727,1057.477273,44,8.668153116,6.531827803,0.657398397,0.977777778,0.698412698,0.136318088
3046,22493.99,429.68,425.42,559.8,403.35,305.68,334.98,1648.79,1577.85567,1059.886598,97,13.1824782,9.612744643,0.684294044,0.889908257,0.678321678,-1.255122951
3047,26222.98,1320.85,283.85,752.45,870.21,394.05,432.98,4874.86,1641.33945,1061.146789,109,14.94222159,10.01331197,0.742238854,0.879032258,0.605555556,0.358888703
3048,21969.2,1194.14,294.39,732.37,878.55,390.4,414.54,3181.6,1651.572193,1064.834225,187,22.00170373,10.89771672,0.868714927,0.925742574,0.708333333,-0.155005021
